label,text,new_label_star,sentiment
0,"Shasta built my pool in 2006 with a raised spa.  The spa now leaks due to an internal Pipe leaking.  Contacted Shasta and they said it was not covered by their warranty, it only covers structural issues.  Shasta warranty is not that good, dont believe the hype about being a Shaster master pool.... all these pool builders use the same contractors and Shasta doesn't give any better support/warranty then the cheaper guys do.",1,n
0,"We order 2 plates chilly chicken, but it is so hard to find chicken in it.  They cooked it with 75% of onions,  capsicum and 25% of chicken.  They should change dish name, it should be \""chilly capsicum\"" instead of \""chilly chicken\"".  Worst dish!!! \n\nDon't ever order chilly chicken here.",1,n
0,"This husband and wife team are expensive and conduct unnecessary procedures to run up your bill.  Dr. Perez did such a horrible root canal job on one of my molars that I lost the tooth and now the bone wont heal...therefore I cannot get an implant!!  It seemed every time I went in, they would spend too much time \""measuring my gum line\"" and not fixing the problem(s).  Dont waste your time or money on these so-called dentists.",1,n
0,"Quick Summary\n---\nHad a reservation for a truck at 12:45 PM on 8/10. Came to the store at 12:30, got my truck at 2:15. No that's not a typo. On the flip side, all the trucks seem to be well-maintained. That's the only flip side. Every other aspect of this experience was hell. \n\nReview\n---\nU-Haul on University, words cannot express how much U-Suck. *canned laughter*\n\nOkay, but seriously, the U-Haul located on University Ave is a perfect example of why competition is necessary for the sake of the consumer. I've used U-Haul to move before on two occasions. They were all poor experiences, but today was the most miserable of the three.\n\nYou figure for peak moving season in a large campus town that U-Haul should be staffing themselves heavily to meet the large amount of people with reservations. Nope. The moment I stepped in my heart sank at the fact that the store was being staffed by the GM alone.\n\nIt's okay, calm down. There's only five people in front of you. Fine, since I've got some time to kill, let's look around. Gray. Lifeless. The interior looked so depressing. The face of the GM was equally lifeless and depressing. \n\nNow I'm not asking for fun neon colors and sparkling ribbons to adorn the place. Gray is fine. I love gray... just not dusty gray. Not more-dilapidated-than-Sears gray. Not it's-sucking-the-life-out-of-you gray.\n\nThat aside, the service was beyond slow. I knew from the past two experiences that I should get in early. I came in 15 minutes early for my reservation, expecting to get out within 45 minutes. No, friends. It didn't take 45 minutes to get my truck. It took 1 hour and 45 minutes to get my truck. Also remember that there were only five customers in front of me when I came in!\n\nThe GM was serving people at the speed of snail. It took over 30 minutes to help out this one customer, only to send him back to the end of the line. Upon inquiring as to why, he was told that this was a new request / transaction so he had to get back in queue. Legends say that he is still waiting in line at the store today. #suckstosuck #2spooky5me\n\nAfter an eternity and a half, it finally came my turn in line to get helped. The GM never greeted me. Never looked at me. Never thanked me. Didn't even apologize for the excruciatingly long wait. Worst customer service ever. I finished my paperwork and was told to wait outside for him. \n\nI finally walked out of that hell hole and got some fresh air. 2 minutes. Oh, he's taking a little long to come out, I'm sure he'll come out soon. 5 minutes. Maybe he's having trouble finding the key to my truck? 10 minutes. Okay now I'm getting mad. Where is he?\n\nI walk back into the store to see him exactly where I left him. At the desk helping another customer. What about my truck bro??? I couldn't believe it. I waved at him to remind him I still needed my truck but he refused to acknowledge me. I waited another 5 minutes outside before he came out, pointed to the first truck in line, and said, \""That's your truck. Keys are already inside.\""\n\nAs if he couldn't have told me that from the beginning? Agh, writing this review is making me relive this horrible experience but I think you should have gotten the point by now. This place scores awful out of 10.",1,n
0,Worst business ever award. They never answer the phone. Their.customer service is terrible. The store is disorganized and looks like black Friday is everyday. Go somewhere else if you can.,1,n
0,"First off, let's talk about the employees. I walked in and walked around the entire store twice with only one person even acknowledging that I was there.  They didn't even ask if I needed help, just a simple hi. It's not like they were overly busy, but everyone else seem to only care about the music that was playing on the intercom or going about talking with each other.\n\nThe prices are outrageous. I looked at something online and like the price. But when I went into the store, all I could find was the price tag and it was much more expensive and listed online. Again I couldn't find anybody that was willing to help me to find out what was going on.\n\nOverall, I would rather go to Walmart. At least I expect to be treated poorly there. And it comes with the free freak show with \""Everyday Low Prices\"".",1,n
0,"Last Friday we ordered a thin crust cheese pizza. We live one block from the Glendale location so we picked it up. We actually picked up the pizza about 5 min. early. When we got it home it was almost warm. The crust was tasteless and dry. I would say cardboard, but that does have a flavor. The cheese was dried out. Hardly any sauce. If we weren't so hungry, I would have tossed it in the trash. We need to do some banking in that center today. I will bring the receipt to the store and explain what happened. We will see how they respond. I'll get back to you on that.",1,n
0,Can't believe it!  We have eaten here at least twice a month for a few years. ..  Totally happy with our standard breakfast order... We both get huevos rancheros.  Last 2 trips they can't even get the eggs even close.  Over medium means whites cooked and yolks runny.  Egg whites means no yolk!  Both epic fail! When we returned the RAW eggs the chef returned the eggs over hard.  brown and completely over cooked! The term egg whites suddenly is incomprehensible! So we got scrambled eggs.    He sent an obvious screw you because we complained.  They will never see another dime of business from us!,1,n
0,"RIGHTS VIOLATION ALERT!\n\nMy wife had an appointment for a blood pregnancy test. We walk in for the appointment, and they refuse to do the test. Then they wouldn't allow me back there with her for her appointment. They  also forced her to recount events that happened several years ago, which threw her into a full-blown panic attack/PTSD attack. They still wouldn't allow me back there with her. So if you care about your loved ones at all, don't bother with this place.",1,n
0,"wtaf. \n\nI was craving a snow cone, and my trusty Yelp app found this place nearby.\n\nWe were eventually able to find the kid that was working behind the counter, I asked if they sold snow cones, he said yes.\n\nFrom there it felt like I was interrogating him in order to find out more .. I asked what flavors and he pointed to a huge wall of bottles, how the hell I was supposed to determine what flavors they were is beyond me. I was eventually able to find a piece of cardboard on the counter that listed the flavors. \n\nWe picked and he started snow-coning. \n\nWhen he was done he offered us sample spoons smaller than my pinkie, from a dirty styrofoam cup - and said they ran out of spoons and his manager told him to have people go to the burger joint next door and ask for a spoon.\n\nThe hell? I'm not going to go into someone else's business and ask for a spoon because your manager can't cough up $10 and go to Costco. \n\nAs for the snow-cone, they need to shave the ice finer.. that way I don't feel like I am eating crushed ice and syrup.",1,n
0,"If I didn't have a big pizza in front of my face, I would have thought I ordered a big serving of attitude with a side of screw you.\n\nMaybe it's because we came in with a coupon...but this place had more ego than a 15 minute celebrity.  \n\nNot to knock small, family owned places (usually I love going to places like that, because USUALLY you get a friendly family feel), but for a pizza joint located in a shopping center next to Albertson's, they sure wanted to make you think you were eating caviar.\n\nThings not so awesome:\n1.  Whomever answered the phone didn't know East from West to be able to give directions\n2.  Our waitress couldn't give any suggestions on the food\n3.  They can't do a half and half pizza unless you paid extra\n4.  You pay a charge if you want to split a plate of food\n5.  ATTITUDE, ATTITUDE, ATTITUDE\n6.  Tip was already included in our bill\n\nI've never been to a family run pizzeria that can't do a half and half pizza, and the only restaurants I've ever been to that charge to split a plate of food are ones where you'd feel more comfortable wearing  a dress - definitely not one in a strip mall like this one.\n\nI swear if the two waitresses rolled their eyes or huffed any more than they already did, they probably would have fainted from lack of oxygen and vertigo.\n\nAnd last time I looked, I believe I was old enough to do my own math for your tip.  If you were so scared we were going to stiff you on your tip, maybe you should learn a little something called Cuss-toe-mer Sur-viss.\n\nFoodwise, the pizza was not the best I've ever had, in fact it was a bit on the dry side.   I can't say it was absolutely horrible, but neither can I say I was in heaven.  The wings were much better, in my opinion.\n\nFor the pain of the drive and having to dodge eye daggers, this is a definite no-peat.",1,n
1,"This place is alright if you are looking for the fast food alt. , the quality is hit or miss. I usually route for a place like this big time , but like I said its not consistent at all ! Two of the three people that work there are rude and very unfriendly , and need to smile ! If they work on those two problems and stay open a little later this place would be all aces !",2,n
1,Dirty. Not well staffed or cleaned.,2,n
1,"Really hate to do it- but last night was pretty awful here. On any normal day you seem to get by with the average slip here or two, which is always amended right away, but this really took the cake. \n\nGlass night- Monty Python goblet. Knew what kind of turn out they were going to have so we made it a point to get there 30mins early. Even with getting there this early, we literally only had one table in the back open. Packed house. \n\nOur waitress, Amanda, came over and took our order right away for the glasses. We had no reason to believe we wouldn't get them as it was roughly 6:40 at this point. Right at 7, glasses were given out to a few tables around us. We sat. And sat. And sat. Finally she came out to tell us we wouldn't be getting ours due to the fact they had only received half the shipment. I'll circle back to this later.\n\nShe also said the manager would come out and speak with us and that we had a free beer on them. Well long story short the manager never came to speak with us and the free beer was only limited to house brews, so if you were trying to pick away at your UFO club with 100+ brews tasted already, that didn't sound like it was happening either.\n\nThe thing that REALLY aggravated me was that the manager, who I didn't know until she was pointed out last night, came around to 5 other tables in the back area and apologized for the mishap. Every table BUT ours! She walked back up front and never came back!\n\nThe entire experience was fairly upsetting for being an avid fan of this place. If what was told to us was true, Amanda did a good job of handling herself, I'm sure that night was a mess for any waitress. As far as management is concerned, yeah, I am still pretty pissed off.\n\nAnd as per the glasses, which is whatever really, when you know your frequent customers see them out on the shelves on Monday, I would use a better excuse than \""we didn't know we only had half the shipment\"", that is just pretty lame. Not to mention who doesn't inventory when they initially receive items??",2,n
1,"Food here is decent, but not worth the surly service.\n\nThe owner's husband didn't even have the consideration to get off the phone the entire time we were there. It was plastered to his ear even while he was waiting on us. It was obvious both of them hated having to work there.\n\nWe asked the owner, who was sweet as pie last time we visited at the old location, how she liked the new digs. She kind of shrugged, mumbled something about the \""economy\"" and quickly ignored us to go fawn over some other table. Hmm, oddly I know of several independent restaurants that are thriving, with lines out the door, despite the \""economy.\"" Maaaayyybeee, and this is just a wild guess, it could be the fact that people don't want to spend their hard-earned money for so-so food and shoddy service. Just an idea.\n\nOh, and all of those signs that are posted everywhere with stern warnings about not using a credit card unless you charge $15? Totally against the contract you signed with Visa, Mastercard, et. al. You either take credit or you don't. If I want to charge 5 cents, it would be a real jerky thing to do, but technically I could. Take the signs down. They're obnoxious, for one, and against the rules for another.",2,n
1,"Sakana, used to be excellent. But they have changed management and now the fish seems older and the food is always prepared late into the meal.\n\nIt is amazing how the wrong people can really ruin a great restaurant.\nYou used to have to wait for a table, no you can walk in anytime and get a table right away.",2,n
1,Struck out at Dillards so I ended up here. I am not a huge fan of Macy's but thought it was worth a shot. I almost wish I didnt go in. The sales lady was older...much older. I explained that I was looking for a strapless bra that had a low back on it and she kept showing me every thing but what I wanted. I finally saw that they did not have what I was looking for and had to bail. Sorry grandma..not gonna get a sale from me today.,2,n
1,"Visits with the doctors are great. Dr Reyes-Haley, Marsha N, Dr Matthew Moore are the doctors I thought were very nice. But the customer service there is absolutely RUDE! I went to a different office for my first pregnancy and the doctor I was seeing happened to quit. They sent me over to the Chandler office when I was 36 weeks. I had my daughter at 37 weeks, so not much time with them. I decided to go with them for this pregnancy. Wow! Big mistake! They just don't make you feel welcome, they rush you, I have literally been hung up on....it's terrible! Thankfully I am not too far along this time so I feel comfortable switching places.",2,n
1,"I can't believe how long its been since a review has been written for this restaurant.  Not by me, but by others. \nLook, an authentic Chinese restaurant it's not.  Amazing food, it is not.  It is average chinese food intended for non-asians.  Period.  Clean place, polite and attentive servers.  We had egg drop soup; hot, with frozen veggies, broth lacked flavor.  $5.50 for lunch combo which included soup, vegetable fried rice, chicken chow mein, veggie egg roll and fried wontons.  Vegetable fried rice was nothing to write home about.  Chow mein was fine except maybe a tad too sweet.  Veggie roll was good.  All in all--what does anyone want for $5.50 when it includes all of these items.  If these people were super star chefs, it would be reflected in the price as is the case in many scottsdale chinese eateries.  We were in the area, we dropped by and fed our faces in an inexpensive,  clean,and friendly environment.  Nice people.",2,n
1,"I bought a Groupon to Gaetano's. My boyfriend and I went on a Saturday night around 7 and the restaurant was about half empty. \n\nFirst thing, service was slow. We had a reservation, and we were seated immediately, but we had been sitting awhile before our drink orders were taken. And then when they were, it took awhile for them to get to the table and for our waiter to come back to get our appetizer order.\n\nWe got our appetizers fairly quickly. However, there were 35+ minutes between the time we finished our apps and received our main course. During this time I think a busser came over to refill our water, but otherwise didn't see our waiter. I had ordered the gnocchi, which was okay but on the bland side, and my boyfriend ordered the lasagna, which came out cold. \n\nMy boyfriend had to work later that evening, and we thought we allowed ourselves plenty of time, but by the time the food came out, we were crunched for time, so we just quickly ate some of our food, boxed up the rest, and left. I wouldn't go back, especially paying full price.",2,n
1,"Didn't know Party City also sold costumes.  (I've only visited one a couple of times in VA when sister needed balloons for her kids' parties.)  While the huge displays initially seemed impressive, they quickly revealed that the costumes sold here were of very low-quality.  Faced w/ two choices of spending $60+ on a costume here, or going to a party w/out, I'll choose the latter.  \n\nBetter still, I'd give my sister $60 and see what she can come up w/!  (She's made a few clever ones for under $15!)\n\nCustomer service was also very bad.  The adult costumes I tried had run out of size extra-small and small, and the medium I was offered was too big.  When I asked if there were equivalent styles in the children's section to try, I was told that was a good idea and I should go over there and have a look.  The sales rep could've at least offered to check.  Any chance of my giving in and spending $50+ plus tax on cheap pieces of crap flew out the window when those words came flying out of her mouth!  (That's $50 plus tax on a costume for which accessories would still have to be purchased to complete the look.  Oh, think of how many potential purchases lost bec. of lousy customer service offered here?)\n\nThe second star was for the info given by the cashier to a friend who bought a cape that any item returned within seven days of purchase would be returnable for the amount paid.  If only I would be caught wearing their costumes in the first place would this info be of use!\n\n(BTW, my friend returned said cape.  Nice!)",2,n
1,"I'll be honest--this place is good for Americans... but not good enough for Chinese people.  The waiters were sort of rude to us, despite our being able to speak their language.\n\nFurthermore.. what kind of authentic Chinese restaurant serves dinner out of plates? Blasphemy! Our table to had to go out of our way to get bowls! I'm surprised they had chopsticks.\n\nOtherwise, their mock  food was salty and pasty, perfect for Americans in search of a good Orange Chicken replacement.  Wait.. salty and pasty? It's supposed to be a (insert meat type) dish, consisting of subtle flavors and intense chili pepper action.\n\nNeeext...",2,n
1,"Myself and members of my family had been going to Scottsdale Hills for many years.  While I haven't quite experienced what i would consider poor patient care i have recently experienced poor service from staff. \n\nMy west highland white terrier was a patient at Scottsdale hills for a few years and during that time had some tests, xrays, etc. performed.  Recently when pet became ill i contacted Scottsdale hills to obtain any records that they had because i was seeing a couple specialists (cardiologists and internal medicine) who wanted to see all history dating back as far as possible.  Having had X-Rays and other tests completed at Scottsdale hills a few years ago i figured this would be a good place to start collecting data but they had none.  In fact they had no record of me what so ever and blamed this due to a newly updated system.  \n\nThe service representative i spoke to initially could not find any records using my last name, pets name, or phone number as points of reference.  I then mentioned family members which share the same last name had been there within the last few months and had fairly consistent visits prior to that.  The service representative searched for every last name starting with the first two letters of my name with no results then asked if perhaps i had another last name?  Then asked if i had contacted the right establishment. After becoming rather frustrated i was told that someone would look into the matter at once and call me back.  A couple weeks (or more) later i receive another call from same service representative asking me to remind them if they ever found my pets records.  I said no, she searches again and no record of anyone with my last name.  At this point its too late anyway because i've already seen specialists so i politely say that its okay but mention that i will be reviewing them.  Around 10 minutes later i receive another call mentioning that they have managed to find info on one pet belonging to a family member but nothing on mine.\n\nIf you're looking to a long term vet i suggest looking past this establishment because their inability to store, archive or properly maintain medical information that you are paying them to accrue may be lost and you just might find yourself in my situation.  I understand the need for businesses to modernize technology but find it surprising that there was no method to search data stored in a previous system or that my request was not prioritized until i mentioned the word \""review\"".",2,n
1,"They usually do a pretty good job on my nails but they don't like it when I bring my kids in.\nEvery time I bring my 8 year old daughter in there to get a pedicure with me, they put us about 3-4 chairs a part!! The whole point in going to get a pedicure with my daughter is to spend quality time with her, hold hands, talk about her friends and boys she likes, etc...Not have to scream to a chair in the distance.  They act like they are mad when I ask for us to be together and it is such a bother.\n\nAlso, the male owner always insists on doing my nails and he is so rough with me and actually gets on to me if my hand isn't loose enough. I keep telling him I have problems with my wrist and it hurts and he is still super rough!!\n\nI only go there when I have to because of convience!!",2,n
1,"Went in for Happy Hour. Food was good. Bartender was rude as could be. Curt, snarky, and a short pour on the wine. Clearly annoyed when we had a question about our bill. Shrimp was tasty, thank goodness.",2,n
1,"While I don't consider myself a sushi connoisseur, I do know good service. I'm always willing to give you the benefit of the doubt and cut you some slack, but when there are only 4 tables and the place is empty, cmon. It seemed there were more workers than customers and it literally took 1.5 hours for dinner. Wtf. \n\n10 minutes just to get waited on. Another 15 for him to come back to take our order. All pepsi products, no dr pepper or pibb (ugh!). Even the sushi on the happy hour seemed outrageous. \n\nWith so many sushi places, no real reason to come back here. Too expensive, too poor of service, good food I guess, but most sushi tastes the same to me.",2,n
1,"I had heard a lot about their food and decided to check it out one night after purchasing a Groupon. This review is strictly for the food. It was not good. The hummus was okay, and our main plate seemed to be microwaved. \n\nThe bar ambiance seemed cool though. So if you are looking for a bar atmosphere, I'd probably rate this 3.5 stars. For dinner, not that great.",2,n
1,"Back in 1994, my dad and his friend took me and my sisters to Nielsen's to try frozen custard for the first time.  From what I remember, it's more rich, much creamier than ice cream or frozen yogurt.  Since then, I've never been able to find anything that comes close to that creamy, custard-y frozen goodness.  Apparently it's not that common here on the west coast.\n\nLast I went back, because I had to have that smooth chocolate cone once more.  There was a wait, which wasn't uncommon, being summertime in the AridZone.  There wasn't a nice little old lady helping us; instead there were teenagers running about behind the counter.  The entire place, small as it was, felt kinda...sticky, I suppose.  The napkin counter was gross from melted messes and grinder condiments.  I tried to hide my slowly-growing disappointment until I could taste the frozen custard I once knew long ago.  Unfortunately, the custard itself was just not the same.\n\nIt tasted like plain ol' chocolate ice cream.  There wasn't anything custard-like about it.  :(\n\n**Upon searching for reviews on the Net, I found that the Neiesens had sold the shop to a different owner, which would explain the downfall of  my favorite dessert spot.  However, they've recently gained ownership once again, this of course after my unfortunate visit last year, but I have high hopes!  Although I have few reasons to ever find myself in Arizona again, at least I know there's one thing to look forward to if it happens.",2,n
1,"It wasn't bad, it just could have been better. You cannot build a beautiful space and then just expect that you can get by on \""meh\""\n\nThe wow doesn't last",2,n
1,"I've been wanting LASIK for years and this place was really close to where I live, so I checked them out first.  Long story short, they told me I was not a candidate for LASIK because of my high prescription.  Normally they'd recommend ICLs (implantable contact lenses) but the anterior chamber of my eyes were too shallow.  So they said there was nothing they could do for me and told me I was better off in contacts/glasses.  I was pretty discouraged until an optometrist friend of mine recommended getting several other opinions (she worked for a LASIK center that did eyes worse than mine) ... and I did.\n\nHere's where I learned the truth of BDPEC... apparently within the local ophthalmologist community, they are FAMOUS for pushing ICLs.  So let me save you some time here.  If your near-sighted prescription is worse than -6.00, they will recommend ICLs (below that they will do LASIK).  FYI - ICLs cost a lot more than LASIK, too (ka-ching!).  Anyways, if you don't fit that ICL bucket, they'd rather let you walk.  After doing more research, I discovered that a high-prescription ALONE does not a bad LASIK patient make, which is what BDPEC led me to believe.  In fact, the other doctors told me that because my corneas are way above average in thickness, my risk for complications is much lower!  Imagine that!  \n\nI'm sure that if you fit into the BDPEC business model, you will get great results.  However, I STRONGLY encourage anyone considering refractive correction surgery to do your research and get at least 2 or 3 opinions outside of BDPEC.  They operate on a business-first model vs. clinical-first.\n\nGood luck!",2,n
1,"I always have the hardest time at car wash facilities because I feel like the cleaning is always sub par, no matter what *package* I purchase.\n\nI have dogs, and my dogs have lots of hair. They don't call them German shedders for nothing. So when I pay $25 plus for a car wash, I'm really wanting them to vacuum the car really well. That's never the case. Apparently, the only way I can get my interior dog hair under control is if I get another interior detail package. \n\nAlso, how hard is it to wipe a dashboard? I always have to remind them to wipe the dashboard and console. At this point, I could have saved myself a grip of money and done it myself.\n\nAlso, watch out for the coupon specials. Not all the employees know how to honor them and will try to charge you for something else entirely",2,n
1,"I am nurse who tried to get a job with them and they said they would return my call multiple times, but never did. Just from those two interactions I decided to prevent any future headaches. They seem disorganized, and passed me off to multiple people. Last I heard a nurse case manager with pediatrics and geriatric background willing to work weekends was in high demand....",2,n
1,"I was very excited to try this place since the closure of Maharaja left us without a good Indian buffet on the side of Pittsburgh where I live, and I wasn't crazy about the restaurant that moved in afterward.  The place was relatively deserted on a Saturday afternoon and we were soon greeted by a woman who asked us what kind of naan we wanted (onion or plain).  The food tasted fairly good but what really turned us off was the woman who worked there and her constant coughing, hacking and wheezing without even covering her mouth!  Clearly she had a nasty cold and should've stayed home that day!  I cringed every time she went back into the kitchen (we could here her back there hacking up a lung) or came over to our table.  It was so unappetizing that we hardly ate anything and got out of there as soon as possible.  I don't think I can go back there given their low standard of hygiene.  Ick, I'm cringing right now thinking of it.  On the plus side though, it did keep me from overeating.  Maybe I should have my husband cough and hack at me whenever we go to buffets from now on!\n\nAnyway, I hate to trash a restaurant but I had to voice my concerns.  I am very conflicted about giving the second star, but the food itself wasn't bad.  Try at your own risk!",2,n
1,"UGH. Try to avoid this place if you can. The employees here are extremely RUDE! I had a reusable water bottle in my backpack and it had a half of inch of water(obviously less than 3 oz) and they made me get out of line told me they were going to throw my $20+ filtered water bottle away, they finally gave it back to me and made me go threw security all over again. WHAT?!",2,n
1,"This resort is definitely dated and has on old feeling in the rooms. Our \""balcony\"" doesn't even fit a chair and faces a parking lot, so I would recommend inquiring about the type of balcony your room will have before booking. I think most of the photos on the website of room views are from the owned condos, not the hotel rooms. \n\nOur first day there was no maid service to our room. The water in the sinks does not get cold and finding bottled water and ice are next to impossible. The pools are so-so, but I would suggest using the lap pool at the fitness center for the best experience. \n\nThe fitness center is definitely nice for a hotel. Much better than most. \n\nThe saving grace here is that so far ALL of the food has been fantastic. \n\nThe bell hops and desk clerks have not been helpful at all. \n\nAll in all, this is a nice hotel, but not what I had in mind as a resort. The grounds are what make it a resort, not the experience. \n\nBy the way, the water park is only open on the weekends in September. It would have been nice if someone would have told us... we had to ask when we realized it wasn't opened when we went there to spend the afternoon.",2,n
1,"I went over here to try the breakfast burrito's, but it appears that they don't make you a fresh burrito every time you order. I just wanted eggs and beans and cheese, the $1.99, but they were out of eggs? They weren't actually out of eggs, they were out of the tray of eggs for the burrito. They had eggs with sausage and bologna, but I don't like those meats and they appeared to have done some serious time in the pan since opening time. I prefer places that cracxk the eggs, but I suppose too many people show up here to go that route. Ended up with the two tamale special and rice for $3.50. Tamales, which were cheese and jalapeno's, were kinda dry and average quality. Doubt they were homemade. Best part of this meal for me was the Horchata, which was definetly homemade and had great hints of vanilla and cinnamon. I will also give props to tasty green and red salsa (chile?) that you can put on food or free chips. Mexican cookies are also good there, but breakfast burros were my reason for visit and that didn't cut the mustard.",2,n
1,"You get what you pay for, which is not much here. The chips and salsa was great, but the entree (tacos and chimichanga) was dry and flavorless.",2,n
1,"After reading all the reviews on this page I made the decision to have dinner here on Saturday with my husband. We were both very excited, my husband loves chicken fried steak and although money is a little tight we wanted to splurge a little for date night. It was busy but we got seated right away and knew within minutes what we wanted to order. We started off with a bowl of chili to share. The chili was very good, with lots of meat and had great flavor. The side salad that accompanied was fine too. Our server was very friendly and attentive. Now on to the main course, and this is where I have to say we were very disappointed. My husband had the chicken fried steak, and yes it was definitely huge, however there was no flavor to it whatsoever. Even the gravy tasted of flour and not much else. A little seasoning (salt & pepper) would have gone a long way. I had the grilled pork chops and mashed potatoes. The pork chops were a little dry, and again under-seasoned, the mashed potatoes were ok, but I could see what my husband was talking about on the gravy. We so wanted this to be a great experience for us but the food just missed the mark. My husband did want to tell the server about it, but I'm always too self-conscious about making a complaint that I begged him to let it go.",2,n
1,"I think Padre's is way overpriced.  I also ordered a Shepherd's pie one time, and it looked and tasted like dog food (not that I eat dog food mind you!!)...\n\nIt really lacks anything to do with an Irish bar or pub.",2,n
1,Bouncers need to learn they are there to help patrons.,2,n
1,"Food is good, but service is SLOW! I would suggest driving to a different location, the one at desert ridge is better.",2,n
1,"Despite the decent atmosphere and not too terrible location we get sat at one of the greasiest tables I've seen in a long time. We order appetizers and they come posthaste. Good, but not worth 10$ a plate good... Then comes the pink prickly pear chicken :/ poor execution at a great recipe. The goat cheese bruschetta was OK but slightly disappointing. If you want a 50$ tab for a few drink+ appetizers and 1 entree i suggest you go somewhere else. Oh and don't even think about giving them a bad yelp review, the owner will put a plaque on the wall for anyone that takes the time to write about how disappointing the food is. Guy can't take a hint.",2,n
1,"I would usually give NYPD 4-5 stars as I come here often for pizza, but last night was tough.  The waitress warned us there would be a wait for the food as they were short-handed.  She took our drink order and we put in our food order right away knowing there would be a wait. They were out of the garlic knots. We ordered mozzarella sticks which never came. Drinks took 10 minutes to come to the table. We ordered a large and a small pie, 45 minutes later two small pies came to our table.  I ordered a salad and then asked for some dressing, which never came. We had to ask the counter for a cup of dressing.   Not much service checking throughout the meal, we got our own drink refills.  The waitress tried to make it up to use giving us a couple slices of cheesecake.  I know this was an off night and they were doing the best they could.  I will still come back, but this was a long, frustrating experience.",2,n
1,"I was at cheetah's on May 28th, 2012.It was a good time with my good friends everyone was having a good time.This stripper stop by with a london accent and would not leave.The woman started taking to me , then she said I owe her 20 for a lap dance which she never gave me. The woman keeping taking mess so I gave 20 to go way.This left me with a bad taste that is why I am writing this.\n\nThe club lost me and my friend and we will never go back.My feeling is 20 is nothing when I had 10 times that in my pocket.The lady got 20 but the club lost thousand from me and my friends.\n\nLV",2,n
1,"Consistently disappointing. Best thing about this place is it is close. But the Yelp definition of  two stars describes it perfectly: \""Meh. I've experienced better.\""\n\nGot the take-out every few weeks for a couple of years. Did I mention it was convenient? But it was never anything special. Didn't poison me, but was never exciting. Eventually made to switch to a place on Ray road, and have never been back to Beijing Beijing since. Hope you find this helpful.",2,n
1,Randomly came here during our roadtrip.  I thought it would be cool to eat here because of its name :P  These burgers taste as bad as a white castle burger. I can't determine which is worse! I'm giving an extra star because of it's unique name!,2,n
1,"I've been getting my eyebrows waxed here for years! Today I went in to get them waxed and a new lady did them. Honestly, I didn't even catch her name but I can assure you I'll never go back. My eyebrows are COMPLETELY different!! One is super thin and I'm literally embarrassed. And to top it all off, she ripped some skin off below my eyebrow(like it was bleeding). I've never had any problems with this place until now! Really upset, and I don't recommend getting waxed!",2,n
1,"Chipotle had a line out the door because it's good, but I was in a hurry, so I had to settle on this place. Never any lines to worry about here!\n\nHorrible.\n\nThe place smelled like a three inch road trip inside the lower colon of sick deer.\n\nEvery employee with whom I spoke had apparently awoken on the wrong side of the bed. Not a smile to be found. \n\nAnd my lettuce was rotten, wilted and brown. That is inexcusable in a restaurant, and surprising to encounter at a national franchise. Who's in charge here? Makes me wonder whether the meat is beyond its expiration date too.\n\nStick with the guys whose door is propped open with customers waiting to get in. An empty restaurant like Qdoba speaks for itself.",2,n
1,"It pains me to be here at HH when Kona is a few feet away offering the tastiest treats for next to nothing. Instead i'm at BJ's for a company HH, trying to make the best of it.\n\nThe only great thing about their HH is the $4 you-call its. They're not you-call-it-wells, they're you-call-it-anything, so my smart-ass self ordered top shelf gin with ginger beer. Unfortunately, they didn't have my favorite (Hendricks) OR ginger beer, so I caved with Tanqueray on ginger-ale. Sad, but still a damn good deal for $4.\n\nWe ordered the lettuce wraps and egg rolls at $6 each as a HH special price. Funny thing about HH pricing, you sorta expect it to be the same regular menu item at a discount price (which is why you're so \""happy\"" to attend). Well, a little investigation lead me to realize that the appetizers on the HH menu are SMALLER than their regular-priced counterparts.  The lettuce wrap on HH comes with 3 individual leaves of lettuce with a miniature sample of the meaty sauce while the menu displays the lettuce wraps as 4-6 leaves surrounded  by multiple bowls of filling. How fishy.\n\nThen the egg rolls appeared. 4 tiny little nubs of fried dough with avocado that tastes like its drowning in mayo. Did I really just pay $6 for this? Is this really a \""deal\"". I think i'll just have a liquid-gin dinner for HH and call it a day. No thank you.",2,n
1,"Service at the bar was great, the wine was great, but the food wasn't that great! Your typical franchise Italian restaurant!!",2,n
1,The quality of the sashimi has been very poor the last few times we visited Shogun. We used to go once  a week but  it is doubtful if we will return anytime soon after three or four disappointing meals.,2,n
1,"People who give the Phoenix Zoo 5 stars have never been to a world class zoo like San Diego.  If you have kids this is a great place to take them since there are  a lot of things for them to do.  For adults, not much to see and the zoo itself is small.",2,n
1,Every week I have an administrative staff meeting. My turn to pick the location and this one was my fault. Service was OK at first but our server soon lost interest in our table. The food was bland resembling microwave frozen food. No one was impressed. Still looking for a good Mexican place in the Vegas valley,2,n
