,text,label,row_number
169,"What more can I say? The acting was, almost without exception, amateurish. The directing and continuity were pitiful. The sceenplay was predictable down to the very last scene and the dialog tedious. One of the features on the DVD was labeled ""Gag Reel"" but that could have been a description of a viewer's reaction to most of the movie.<br /><br />One of the most amusing things was in the director's comments on the DVD. He said, with a straight face, that he had set out to make a movie with high production values and a name cast - and that he had succeeded. With delusions like that it's easy to understand how the movie turned out as it did.<br /><br />Perhaps the most disappointing aspect was the monster. The darkwolf suit was a modified ape suit (per the 'making of' feature on the DVD) and rather looked it. The mask and claws were little better than off the shelf jobs from any costume store. The cgi effects were painfully obvious and of quality similar to an inexpensive video game.",0,11009
170,"This was a truly bad film. The character ""Cole"" played by Michael Moriarty was the biggest reason this flopped, the actor felt that conjuring up an unbelievably awkward southern drawl would make this character more evil, it didn't. After about 20 minutes I had wished for a speech therapist to make an appearance, this would have added some sincerity.<br /><br />- 1) badly acted - 2) unsympathetic characters - 3) razor thin plot line<br /><br />Yuck!<br /><br />",0,11074
171,"To start with, I have to point out the fact that you're gonna feel completely lost for more than half an hour. Yeah, some things happen, but you don't know why or what for. When you finally figure things out you just realize that it's nothing but a twisted soad opera, dealing with mature prostitutes, dead mothers, illegitimate sons... The characters are rather poor and the actors (specially the young ones) don't help that much to make'em look credible. Only Marisa Paredes stands out, but she's a superb actress, no matter if the movie is pure rubbish.<br /><br />The only positive things to say about ""Frío Sol De Invierno"" is that débutant Pablo Malo seems to have good intentions, and he's filmed a couple of scenes that are quite intense... Well, maybe the next time...<br /><br />*My rate: 4/10",0,11139
172,"My friends and I walked out after 15 minutes, and we weren't the first. Afterwards, we tried to get our money back. Movie theater management wouldn't allow this, but they did agree to let us see another film. The only time that worked for us was to see Dickie Roberts: Former Child Star. As you can tell, this wasn't a memorable night. Probably one of my worst movie nights. Close second has to be when I saw a double header of Domestic Disturbance and Heist. In conclusion, for the sake of humanity, please don't see The Order.",0,11204
173,"Medellin is a fabulous place to live, work, and study. I've been there twice, and never did I hear anything about guerrilla activities, paramilitaries taking tourists hostage, or anything of the sort. There are ""invisible police,"" but it is *not* a Big Brother system. There are just enough police so that they are visible in everyday life, but they do not hassle someone without good reasons.<br /><br />La Sierra is an interesting documentary in that the youths it depicts in the movie essentially become its characters. The directors of the movie carefully carve out plot lines among the daily actions of the inhabitants of La Sierra, and when a ""character"" dies, there is genuine pathos. It is difficult to imagine, however, that the three youths are all members of the Bloque Metro, a gang that used to terrorize La Sierra before the Colombian government began to restructure the country.<br /><br />La Sierra is not an accurate depiction of life in Colombia; there are, of course, things to be wary of such as petty crime, but when one considers pickpocketing happens in ""modern"" cities such as London, New York, or Tokyo, Colombia doesn't seem that different after all. Colombians are eagerly awaiting their chance to show to the world that the once war-torn country is now prospering more than ever.",0,11269
174,"There is a word for this sort of film, and that word is ""drivel."" It was drivel when it was a VHS rental, and it's drivel on satellite re-runs now.<br /><br />It might fool you, because it has 2 moderately well-known names in Kistofferson and Henriksen, reasonable soundtrack music, and nice Monument Valley scenery.<br /><br />It also has some curly haired woman who fights a lot.<br /><br />If that's all you want from a movie, then maybe this will keep you happy.<br /><br />It's still drivel, though.",0,11334
175,"*May contain spoilers*<br /><br />I bent over backwards to be fair to this film. I knew it starred Madonna. I knew it lasted a whole week in theaters. I knew it got a lot of bad reviews. I wasn't expecting a deep and thoughtful examination of class, culture and sexuality like we got in the Italian original. The benefit of the doubt lasted a whole ten minutes.<br /><br />Madonna plays a rich, pretentious, nit-witted Gorgon who goes on vacation with her henpecked husband and flippant friends (the brunette woman is as bad as Madonna, exhibiting some really dumb facial expressions). Adriano Giannini plays the ship's first-mate who the Madonna character delights in humiliating and treating like dirt in every scene they have together. Why is she such a bitch to him? Simply because the plot requires it so that later when the two of them get marooned on a deserted Mediterranean island the tables will be turned and he will teach her a lesson. Just as inexplicable is how they fall in love despite having nothing in common and having abused each other for two-thirds of the movie.<br /><br />""Swept Away"" is a silly, simplistic, superficial movie from beginning to end. Madonna gives a typically wooden performance. There are many dumb scenes: Madonna singing and dancing atrociously at the demand of Giannini, a fantasy scene with Madonna and a lot of scenes where he slaps her and kicks her in the butt. Guy Ritchie does his ""stylish"" editing which is laughable here. The film contains some of the worst dialog I've heard in a major movie in several years. The ending is sappy and implausible. It's basically ""The Blue Lagoon"" meets ""Overboard"" minus the nudity of the former and the sense of humor of the latter.<br /><br />Maybe Madonna's ego is so big that she insists on continuing to prove herself as a competent actress. Please give it up, Madge, for our sake as well as yours. This isn't her worst movie though. That distinction still belongs to ""Shanghai Surprise"". She hasn't made anything worse than that...yet.",0,11399
176,"By no means is this movie as bad as 'Perfect Stranger', but it just wasn't funny. It couldn't stick to one type of comedy - it jumped from SNL, to Adam Sandler-esquire, to romantic, to little guy scores big, to slapstick, to 'Loser' (the movie) types of comedies. Although there were some pretty funny slapstick moments (the fall down the hill), no one was very particularly funny or outstanding in any way. 'Schindler's List' was funnier (and felt shorter). you never knew if Andy Samberg was supposed to be in high school, a college dropout, or just a loser living at home with his mother - Sissy Spacek, in her worst choice of roles. And poor Ian McShane, THE serious actor if I only had to name one, is given crap to read into the camera. The story drags and is completely predictable up to and including the end (no spoilers here in case Adam Samberg's mom wants to see it). Don't spend ANY money going to see this movie, and maybe Lorne Michaels will get the hint and start producing quality (Yes, Wayne's World and Tommy Boy are quality) movies.",0,11464
177,"SPOILERS: I'm always surprised at how many people gave this game good reviews. It was awful. The script and voice acting alone ruined it. Gabriel and Grace are the most unlikeable characters in the game. You almost pray for their deaths. And worst of all, there are less vampires in this game than there were werewolves in The Beast Within.<br /><br />The lack of real vampires was incredibly disappointing. If you're expecting some kind of Anne Rice style vampire story, forget it. This game's story has very little to do with vampires. You won't even see any till about the very end and even then, you won't get to fight them.<br /><br />The story has radical, and pretty much blasphemous, views of Christianity. I'm amazed it got off the drawing board. I'm not even Christian and I found it offensive. Mostly, the story centers around a search for The Holy Grail and buried treasure. The kidnapping of a royal baby, which should have been the focus, really gets pushed aside. There is no sense of urgency for Gabriel to find the baby. In fact, he almost never asks anyone about the baby after the first few time blocks.<br /><br />The graphics are pretty bad. The characters move about at a snail's pace even on the best of systems. They are chunky and outdated. And it's hard to go from the FMV of The Beast Within to this horrible game engine for Blood of the Sacred.<br /><br />The relationship between Gabriel and Grace takes an awful turn, too. I really don't know why it was so horribly rushed, but they do sleep together. And it's not fun. Gabriel spends most of the game telling his best friend Mosely how he thinks of Grace as more of a sister and he doesn't think she's the one for him. And he seems really grossed out that they slept together. But he's so unlikeable throughout the game, that you almost don't even care at that point. His dialogue was the worst in the game. And he was constantly making stupid sexual innuendos at anything female the entire game. By the end of the game, Grace leaves him with what appears to be a Dear John letter. I guess she was as fed up with him as most of the players were.<br /><br />I found the story to be annoying and boring. I was expecting to play a story of a royal baby who was kidnapped by vampires. And I was expecting to get to see and fight vampires, maybe even have Gabriel or Grace turn into one. But no. Instead, the story focused on the author's warped vision of Christianity. What a shame. Here they had the elements for a great adventure, and instead we got this.<br /><br />For me, the only interesting parts of the game were actually at the very end. We do get a few action style puzzles at the end. But it wasn't worth suffering through the entire game to get to them.<br /><br />I can't really recommend this game. I had gotten it back when it came out, years ago, and I hated the game engine so much that I shelved it for years. I only recently dusted it off to see what I'd been missing. And now, I'm very sorry that I did. My favorite characters were ruined. I hope there will be a fourth game just to redeem the series. And I hope they get it right next time. It would be a terrible shame to end the series with this installment.",0,11529
178,"Goodnight, Mister Tom begins in an impossibly exquisite village in the south of England where the sun always seems to shine. Before we have much idea of the period we hear a radio announcement of the declaration of World War II. Soon a train blowing clouds of steam brings refugee children from London and when shy little William is billeted with reluctant, gruff old Tom (who you just know will turn out to have a heart of gold) our tale begins.<br /><br />And what a load of sentimental claptrap it is. In fact it's just the old odd-couple buddy formula. Aren't any new stories being written?<br /><br />As I suggested there's hardly any period feel in the village and not much more in London apart from the odd old ambulance rattling around. And certainly no hint of the horror of the Blitz as London's citizens file politely into air-raid shelters. Even when the local schoolteacher's husband is declared missing presumed killed, he is later restored to life.<br /><br />I found `Goodnight, Mister Tom' cliched and obvious and John Thaw's accent conjured up a picture of Ronnie Barker of the Two Ronnies with a straw in his mouth doing his `country bumpkin' accent.<br /><br />Incidentally my wife enjoyed this movie for all the reasons that I disliked it and looking at fellow-imdb reviewers I seem to be in a minority of one.<br /><br />",0,11594
179,"You know what you are getting when you purchase a Hallmark card. A sappy, trite verse and that will be $3.99, thank you very much. You get the same with a Hallmark movie. Here we get a ninety year old Ernie Borgnine coming out of retirement to let us know that as a matter of fact, he is not dead like we thought. Poor Ernie, he is the poor soul that married Ethel Merman several years ago and the marriage lasted a few weeks. In this flick, Ernie jumps in feet first and portrays the Grandpa that bonds with his long lost grandkid. We have seen it before. You might enjoy this movie but please don't say that you were not warned.",0,11659
180,"I was really looking forward to seeing this film, but after watching it I was really disappointed. The best bit was when Stephen King was in it. Rober John Berk cannot act to save his life and neither can any of the others. A few of the performances even made me laugh out loud! The film was was not as I imagined it, after reading the book which was awesome, I imagined it darker and a lot scarier. If i was Stephen, I would be really mad!<br /><br />I don't know why they changed the ending, I thought the ending of the book was very good. If you just found out the pie killed your daughter, you wouldn't feed it to anyone else would you?!<br /><br />Book was so much better!",0,11724
181,"It's the worst movie I've ever seen. The action is so unclear, work of cameras is so poor, actors are so affected ... and this lamentable 5 minutes of Arnie on the screen. My advice from the bottom of my heart - don't watch it unless you like such a low class torture.",0,11789
182,"There is something kind of sad about seeing someone who is so good at doing something try to do something very different ... and end up being mediocre. I was thinking about Jordan playing baseball, but the same applies to Steve Martin.<br /><br />This movie is reasonably well acted and directed, but the script is a stinker. Martin did a great job adapting a classic story into a comedy in ""Roxanne"", but this effort to bring a Victorian drama to the contemporary scene smacks straight into a wall of implausibility. If you want to see an old story updated with some style, best to rent ""Great Expectations"".",0,11854
183,"I am a big fan of Ludlum's work, and of the Covert-one books, and I had often thought how incredible they would be made into a film. Imagine my excitement, then, on learning that such a movie actually existed! The 'Hades Factor' being the first in the series seemed an obvious place to start.<br /><br />From the outset the film was disappointing. Simple elements from the film such as Griffin's first meeting with Smith are needlessly different from the book, and much less exhilarating. Several characters are poorly cast, too. For starters Dorff is woeful as Smith. Not a bad actor, just an incredibly bad choice as he is far too soft, and fails to exhibit many of the features that are definitive of John Smith.<br /><br />Re-naming, re-assignment and even omission of certain characters further degrades this film. For example the removal of Victor Tremont and the entire back-story of the virus, including the involvement of VAXHAM makes the entire point to the film somewhat hazy. Marty Zellerbach is a very large part of the book, and in the seat he takes vary much a back seat (not to mention that the film character shares nothing in common with the character in the book) is another big mistake.<br /><br />Rachel Russel is presumably supposed to be Randi Russel from the book. Not only is she supposed to be the sister of Sophie Amsden (should be called Sophia Russel) but she is also supposed to work from the CIA, NOT ""Covert-one"". Which brings me to my final point, and I think one of the most important. COVERT-ONE doesn't even exist at this point! Not until the second book of the series is Covert-One devised by the president as a preventative measure against further biological terrorism.<br /><br />To be honest I could go on all day. In short - if you like the books and want to see a good adaptation, I'm afraid you'll be bitterly disappointed. Even as an action movie it is thoroughly average, mainly due to very lack-luster editing and poor effects. The bumbled story line and dull-as-ditch-water script are the final nails in the very cheap coffin of this film.",0,11919
184,"His first movie after longtime friend John Belushi's death, Aykroyd shows much fatigue trying to pull off a character that would have been a snap for Belushi.<br /><br />Instead, ""Doctor Detroit"" gives us bookish professor Aykroyd masquerading as a weird, violent pimp to ward off a rival known only as Mom. That's bad enough, but he also has classes to teach, a school dinner to host, four ladies of the evening to protect and a Pimp's Dinner (or something like that) to attend. No wonder Aykroyd seems stupefied most of the time. Why should the viewer be alone?<br /><br />It was on this film that Aykroyd met future wife Donna Dixon. At least some good came out of this chaotic mess.<br /><br />One and a half stars. You want good Aykroyd, see ""The Blues Brothers"". You want bad, see ""Doctor Detroit"".",0,11984
185,"First, a little summary. This reporter named Torch is basically trying to get out the story of a zombie outbreak and finds the military & government censoring him. Nice message, government censorship and all that, but the way they DID the movie was, well let me explain.<br /><br />This movie is beyond description. The idea that somebody holds it in higher regard than anything by George Romero is justification enough for the reviewer to be committed to a mental institution. The script is atrocious on its own, like it was written by a sixth grader.As for special effects, I understand that independent films have low budgets, and some gore effects looked acceptable, but if you want a scene with fire, here's a tip: buy some nonflammable material, have an extinguisher ready, and get a fire going! Don't digitally add it in and make it look like an explosion from a Nintendo 64 game. The acting, well let's put it this way. In my summer theater program, a cold reading of the script is, compared to this, The Godfather. I won't even go into the inconsistencies. Find them yourself.<br /><br />What disturbed me the most, though, was when everything was finished after shooting and editing, somebody might have said, ""Okay, this looks good. Let's release it."" It sends a chill down my spine to even think about it, to think somebody felt that this was good enough for DVD release. This isn't DVD quality. This isn't Sci-Fi channel quality. Hell, this isn't even film school quality. If you were to submit this in for a project at a film school, you would get an F. No, not even an F, more like an F-. I wouldn't be surprised if he would try to get you expelled.<br /><br />I felt used after I saw this thing. Blockbuster and the makers of this movie have my money right now, and I'd prefer not to think of what they're doing with it. I have been the pawn of some elaborate, nefarious scheme at legalized theft, and it doesn't feel good to think that I walked right into it, looking at the back cover with pleasant memories of 28 Days Later only to find a film Ed Wood would watch and say afterwards, ""I didn't much care for this."" This film is the single most terrible movie I have seen. I have not seen anything by Ed Wood, but I have confidence this is worse. If you are looking for serious cinema, so much as being within ten feet of it will probably give you a bad headache. If not, I still recommend that you personally write the director and ask how he sleeps at night. However, if you are the kind of person who get a laugh out of really bad stuff then I recommend you check this out. You won't be disappointed.",0,12049
186,"I literally fell asleep 3 times watching this movie. Granted, it's Shakespeare and that takes a certain mindset to be interested or not. But this movie exceeds any barrier of long soliloquies and what not, that may prevent many from just not caring about a Shakespeare based story.<br /><br />The largest roadblock to this production is the complete flatness of the characters. Often during character's interacting, it's nearly difficult to distinguish who's lines are who's. Granted, I believe this movie is dubbed in English. Certainly they could've obtained voice actors which could've added a bit more drama to these classic, literary lines.<br /><br />It would be difficult to rate this movie greater than 1, although perhaps that's based on prejudices of perhaps age and what would seem a very low budget. Still, it's absolutely painful and boring. If you insist on Hamlet, do yourself a favor and read the book again. 1/10",0,12114
187,"The Japenese sense of pacing, editing and musical score must be different than American tastes, but surely this movie could have been so much more with a little more post production work.<br /><br />Someone in Hollywood needs to re-make this movie and I think it would be a big hit. The story is interesting and creepy. There's something about the edges of the city, gritty policemen, earthquakes, sanitariums and mysterious saltwater killings that is enough to be captivating. However, this story has to make just a little bit of sense and maybe be about 40 minutes shorter.<br /><br />I do have to say that the ""sixth-sense"" effect was in full force in this movie, and that was evident from the very beginning.<br /><br />As it stands, only the die-hard Japanese film lovers should bother seeing this oh-so-boring movie.",0,12179
188,"The ghost of the Vietnam war has haunted the American psyche for thirty years now. If not because of the fact that tens of thousands of American soldiers went MIA in Vietnam, or the manner in which those who returned were treated, then because it was the first war that America could be said to have lost. Many men came home from the war a shadow of their former selves, and the original First Blood managed to provide a small insight into their problems as they attempted to rotate back into the world, as the saying goes. First Blood Part II, on the other hand, is little more than a fist-pumping mess that goes to illustrate how sore America can be, both in victory and defeat. Stallone puts in another sluggish performance as the titular Special Forces commando, while Richard Crenna attempts to hold up the serious actor quotient. Where it all comes undone is in the script, which didn't do any better when it was called Missing In Action and starred Chuck Norris. What little semblance of logic there was in the original is now gone, as the filmmakers decide to paint a big S on Rambo's massive chest.<br /><br />The film picks up a little while after the end of First Blood. The film, that is - the novel didn't allow for the possibility of sequels. In this mediocre follow-up, Rambo has been put to work at what appears to be some sort of open-air mine. As he is breaking rocks and working up a sweat, a prison guard pulls him away to go and have a chat with Colonel Trautman, who advises him that his government is willing to offer him an early release if he goes on a covert mission. Rambo, never one to back down from a hard day's violent work, accepts, and is promptly shipped off to a covert base in what appears to be Cambodia or Thailand (I forget which). From there, he is commissioned to seek out a camp where American MIAs are supposedly being held, and photograph them. His mission quite clearly specifies that he is not to make any attempt to secure their release. Rambo being Rambo, however, has other ideas in spite of their possible political implications.<br /><br />Of course, things go somewhat awry when it turns out that the people commissioning Rambo's work have more interest in making sure no American MIAs are found. It is the age-old conspiracy theory, and makes no apologies for exploiting the plight of many an American family that was left without a son during the ten years that the official Vietnam war had been raging for. Of course, with the Jingoism that was inherent in American society during the 1980s, they could not help but work in a plot tangent about the Vietnamese army being in bed with what appears to be a single battalion of Russians. Together, the two antagonists attempt to extract what information they can from Rambo, but it backfires upon them in an orgy of bullets, arrows, rockets, and destruction. About the only thing missing is the moment when Rambo drinks from a grail-like chalice and declares himself invincible.<br /><br />To be honest, First Blood Part II is a well-photographed, and well-choreographed, action spectacle. The hand-to-hand combat with the larger Russian commander is one of the few battles in the film that has any dramatic tension whatsoever. The rest is simply a case of the lead actor and the director building a fantasy for Americans to pump their fist to. Fortunately, this fad of America über alles action films soon died down when more introspective and intelligent war films such as Platoon began doing the rounds. Some of the kills shown here are quite creative, despite all the problems. The Vietnamese commander meets an end that many an action film villain would envy. The Russian commander bites it in a manner that is as spectacular as it is ridiculous. Only in a 1980s action film would one see a LAW being used from inside a helicopter. Sure, there have been action film clichés rooted in contradictions of fact, but never this ridiculous before.<br /><br />I gave Rambo: First Blood Part II a one out of ten. It is so bad it is ridiculous, and so ridiculous that it is often funny. One doesn't even need to have served in the military to know how stupid some of the action sequences are. The only risk it takes is in trying to make a stupid political statement with what is a heartbreaking subject for those directly involved. Keep the tongue firmly in the cheek, and it might be watchable.",0,12244
189,"When i got this movie free from my job, along with three other similar movies.. I watched then with very low expectations. Now this movie isn't bad per se. You get what you pay for. It is a tale of love, betrayal, lies, sex, scandal, everything you want in a movie. Definitely not a Hollywood blockbuster, but for cheap thrills it is not that bad. I would probably never watch this movie again. In a nutshell this is the kind of movie that you would see either very late at night on a local television station that is just wanting to take up some time, or you would see it on a Sunday afternoon on a local television station that is trying to take up some time. Despite the bad acting, cliché lines, and sub par camera work. I didn't have the desire to turn off the movie and pretend like it never popped into my DVD player. The story has been done many times in many movies. This one is no different, no better, no worse. <br /><br />Just your average movie.",0,12309
190,"Let's put political correctness aside and just look at this in terms of the numerous sex comedies that came out in the 1980's because I for one don't think this is any better or any worse than the others. Unless your some religious kook or an uptight female you can probably view a silly film such as this without getting all worked up about the content and I personally had a totally innocuous feeling towards this before and after watching it. Story is set in Albuquerque, New Mexico where a rich 15 year old boy named Phillip ""Philly"" Fillmore (Eric Brown) is naturally horny as hell and starts spying on the attractive maid that has just started working for his father.<br /><br />*****SPOILER ALERT***** Nicole Mallow (Sylvia Kristel) is friendly to Philly but things heat up when his father goes out of town on business and she starts to flirt with him to the point where she invites him into her bedroom to watch her undress. Philly is awkward and doesn't know how to react at first but soon he goes for it and has sex but than to his horror it seems that Nicole has died from a heart attack! With the help from the sleazy chauffeur Lester Lewis (Howard Hesseman) they seemingly have buried her body but a note from a blackmailer shows up and Philly must get $10,000 out of his father's safe. Philly is shocked when Nicole shows up and he learns that the whole thing was an extortion plan set up by Lester and that she only went along with it because she's an illegal alien and if she didn't do what she was told Lester would have called the immigration office. Together they try to get his father's money back before he returns home and they enlist the help from Jack (Ed Begley Jr.) who is a tennis instructor but pretends to be a cop to scare Lester.<br /><br />This little comedy was made for less than $3 million but it grossed over $50 million worldwide and made it one of the least likely films during that time to be so successful which prompts me to wonder why this was a hit and not any of the others in the genre. Director Alan Myerson can boast that he made a hit film but the truth is that he never really had a career in films although he did go on to be very successful in television. So...why did this become so successful? I have a thought that it just may be because of Kristel and before you decide that I'm crazy listen to my reasoning. Kristel was an international star because of her soft core films so that reason alone made many free thinking adults curious about viewing her in an American film that was getting a wide release. With that, the same adults would also be nostalgic about their own youth and the fantasy of being taught the ways of lovemaking by an attractive older woman which brings in the much younger audience members who are probably still very inexperienced and curious about the film. Anyway, that's my thought and if anyone has another reason I would love to hear it but back to the film itself it's apparent (and very sad) that a film like this could probably never get made again (except in Europe) because of the religious right and the other prudish freaks who just can't come to terms with the fact that a teenage boy getting laid will not do him any harm. In fact, it's a valuable service that ALL BOYS pray will happen to them! The film itself is clumsy and Kristel's body double is all too evident in certain scenes especially if you take careful note of the difference in their nipples. The story (although intriguing in it's basic form) is neither very funny or revealing so were left ogling the nude scenes that are really the norm for the genre.",0,12374
191,"This is one of those movies that you and a bunch of friends sit around drinking beers, eating pizza, and laugh at. Unfortunately for me I found myself watching this one alone. My friends and I rented a big block of movies and never got around to seeing this one. It was due back and I figured that it was a waste not to watch it. So I did, and I was impressed at how absolutely terrible this movie is.<br /><br />Now, I love bad movies quite a bit, and I probably would have liked this one if the ""hero"" wasn't so utterly loathsome. The entire movie I was hoping that he'd put that stupid sword down and let someone kill him! He does very little heroic things in the movie. He's a beefy, disgusting, stupid thing. He has less redeeming qualities than the villains do. And what was it with all the naked chicks? I mean, I love naked chicks just as much as the next guy, but this movie went a tad overboard in that department.<br /><br />Well, anyway, if you love bad movies and can stand a disgusting ""hero"" then I'm sure you'll like this schlock of a film.",0,12439
192,"*Contains spoilers due to me having to describe some film techniques, so read at your own risk!*<br /><br />I loved this film. The use of tinting in some of the scenes makes it seem like an old photograph come to life. I also enjoyed the projection of people on a back screen. For instance, in one scene, Leopold calls his wife and she is projected behind him rather than in a typical split screen. Her face is huge in the back and Leo's is in the foreground.<br /><br />One of the best uses of this is when the young boys kill the Ravensteins on the train, a scene shot in an almost political poster style, with facial close ups. It reminded me of Battleship Potemkin, that intense constant style coupled with the spray of red to convey tons of horror without much gore. Same with the scene when Katharina finds her father dead in the bathtub...you can only see the red water on the side. It is one of the things I love about Von Trier, his understatement of horror, which ends up making it all the more creepy.<br /><br />The use of text in the film was unique, like when Leo's character is pushed by the word, ""Werewolf."" I have never seen anything like that in a film.<br /><br />The use of black comedy in this film was well done. Ernst-Hugo Järegård is great as Leo's uncle. It brings up the snickers I got from his role in the Kingdom (Riget.) This humor makes the plotline of absurd anal retentiveness of train conductors against the terrible backdrop of WW2 and all the chaos, easier to take. It reminds me of Riget in the way the hospital administrator is trying to maintain a normalcy at the end of part one when everything is going crazy. It shows that some people are truly oblivious to the awful things happening around them. Yet some people, like Leo, are tuned in, but do nothing positive about it.<br /><br />The voice over, done expertly well by Max von Sydow, is amusing too. It draws you into the story and makes you jump into Leo's head, which at times is a scary place to be.<br /><br />The movie brings up the point that one is a coward if they don't choose a side. I see the same idea used in Dancer in the Dark, where Bjork's character doesn't speak up for herself and ends up being her own destruction. Actually, at one time, Von Trier seemed anti-woman to me, by making Breaking the Waves and Dancer, but now I know his male characters don't fare well either! I found myself at the same place during the end of Dancer, when you seriously want the main character to rethink their actions, but of course, they never do!",1,12504
193,"While i was the video store i was browsing through the one dollar rentals and came upon this little gem. I don't know what it was about it but i just had a gut instic about it and wow was i ever right.<br /><br />The story centers around two girls who have just survived a school shooting. One of the girls is Alicia a teenage reble who is the only witness for the full attack and another is Deanna another survivor who survived a bullet to the head by some miracle. Thrown together by fate, they slowly begin a painful and beautiful display of healing and moving on.<br /><br />I just hate it when amazing movies fall through the cracks. Because wow what a performance by Busy Phillips and Erkia Christensen not to mention the rest of the cast! My only complaint is that the DVD was sorely lacking in special features. Oh and some of the jump cuts in the movie were kind of jarring. But all in all a excellent movie.",1,12569
194,"Those who know who know the Kelly ""legend"" & are hoping that this film would be an accurate depiction of his life may be disappointed with the creative license taken with this film (eg. Naomi Watt's character never existed in reality), but if you look at it purely as a piece of entertainment, it holds up pretty well. Ledgers performance in the title role is quite solid, taking the mantle of cinema's best Ned (not hard considering the previous Ned's include Yahoo Serious, Mick Jagger & former Carlton champion (Australian Rules Football) Bob Chitty, a great footballer but a poor actor. Some location shooting film in the area I live, Bacchus Marsh outside Melbourne as well as Clunes & Ballarat.",1,12634
195,"I finally purchased and added to my collection a copy of ""Show People"". I cannot comment any more than what previous viewers have stated and to the characters, plot and overall quality of this film without repeating their own words. Seeing the cameo, out-of-character appearances of so many M-G-M silent stars is worth the viewing in and of itself. I really like the scene where Marion Davies plays herself and is encountered by herself playing the main character of the movie, Patricia Pepoire. Make sure you read her lips as there is no title card indicating what she is saying when she sees Marion Davies but it is something to the effect of ""I don't think I like her!"" Pop the corn, pop in the tape and get ready to go back more than three quarters of a century in movie making history. Enjoy!",1,12699
196,"Spielberg's first dramatic film is no let-down. It's a beautifully made film without any flaws about the life of an African-American woman. It also proves that not all movies that have the African-American ethnicity as the center of the story have to be helmed by an African-American director.<br /><br />What I love about this movie is Spielberg's ability to make it very realistic despite the fact that it was based on a book. Furthermore, Danny Glover was excellent as Mr. And usually, he's just himself throughout most of his movies. But in this, he completely branches out and is someone else for once. But, the performance de resistance of the whole film comes from Whoopi Goldberg. She is excellent as Celie. You will never forget these characters once you've seen this movie.<br /><br />Now, I heard that the musical version of it is going to be a film as well, and all I can say is: I hope it's about as good as this one is, because this one is a film that shouldn't be missed.",1,12764
197,"I thought Rachel York was fantastic as ""Lucy."" I have seen her in ""Kiss Me, Kate"" and ""Victor/Victoria,"" as well, and in each of these performances she has developed very different, and very real, characterizations. She is a chameleon who can play (and sing) anything!<br /><br />I am very surprised at how many negative reviews appear here regarding Rachel's performance in ""Lucy."" Even some bonafide TV and entertainment critics seem to have missed the point of her portrayal. So many people have focused on the fact that Rachel doesn't really look like Lucy. My response to that is, ""So what?"" I wasn't looking for a superficial impersonation of Lucy. I wanted to know more about the real woman behind the clown. And Rachel certainly gave us that, in great depth. I also didn't want to see someone simply ""doing"" classic Lucy routines. Therefore I was very pleased with the decision by the producers and director to have Rachel portray Lucy in rehearsal for the most memorable of these skits - Vitameatavegamin and The Candy Factory. (It seems that some of the reviewers didn't realize that these two scenes were meant to be rehearsal sequences and not the actual skits). This approach, I thought, gave an innovative twist to sketches that so many of us know by heart. I also thought Rachel was terrifically fresh and funny in these scenes. And she absolutely nailed the routines that were recreated - the Professor and the Grape Stomping, in particular. There was one moment in the Grape scene where the corner of Rachel's mouth had the exact little upturn that I remember Lucy having. I couldn't believe she was able to capture that - and so naturally.<br /><br />I wonder if many of the folks who criticized the performance were expecting to see the Lucille Ball of ""I Love Lucy"" throughout the entire movie. After all, those of us who came to know her only through TV would not have any idea what Lucy was really like in her early movie years. I think Rachel showed a natural progression in the character that was brilliant. She planted all the right seeds for us to see the clown just waiting to emerge, given the right set of circumstances. Lucy didn't fit the mold of the old studio system. In her frustrated attempts to become the stereotypical movie star of that era, she kept repressing what would prove to be her ultimate gifts.<br /><br />I believe that Rachel deftly captured the comedy, drama, wit, sadness, anger, passion, love, ambition, loyalty, sexiness, self absorption, childishness, and stoicism all rolled into one complex American icon. And she did it with an authenticity and freshness that was totally endearing. ""Lucy"" was a star turn for Rachel York. I hope it brings a flood of great roles her way in the future. I also hope it brings her an Emmy.",1,12829
198,"Ok, so, this is coming a few weeks late, but it is here. Mostly, this is because of statements of various negative natures. Starting with the technology. When Star Trek: TOS ran, special effect technology was extreamely low tec, and more than that, the crew had little money to do any kind of proper mock ups. In the 35 years seince TOS premiered, the crew of Star Trek have become experts at economy.<br /><br />Ultimately, they have decided, quite rightly in my mind, to abandon the look of TOS and reverse engineered TNG et all. So what if they decided not to make the transporter out of gold glitter or made the phase pistols look closer to the ones from Star Trek II? As for the nits being picked about first contact with the Klingon Empire, it was presumed based upon comments made by Kirk and Riker that Earth only met the Klingon's in 2200. Nothing was firmly established.<br /><br />Enterprise gives us the most promising venue of exploration that we've seen in a while. This is what Voyager COULD have been. No series can evolve without a few inconsistancies, but be thankful that Star Trek has so few. So, quit gripping and enjoy.",1,12894
199,"Enchanted April is a tone poem, an impressionist painting, a masterpiece of conveying a message with few words. It has been one of my 10 favorite films since it came out. I continue to wait, albeit less patiently, for the film to come out in DVD format. Apparently, I am not alone.<br /><br />If parent company Amazon's listings are correct, there are many people who want this title in DVD format. Many people want to go to Italy with this cast and this script. Many people want to keep a permanent copy of this film in their libraries. The cast is spectacular, the cinematography and direction impeccable. The film is a definite keeper. Many have already asked. Please add our names to the list.",1,12959
